-105.21,40.12
-105.21,40.125
-105.21,40.13
-105.21,40.135
-105.21,40.14
-105.21,40.145
-105.21,40.15
-105.21,40.155
-105.21,40.16
-105.21,40.165
-105.21,40.17
-105.21,40.175
-105.21,40.18
-105.21,40.185
-105.21,40.19
-105.205,39.945
-105.205,39.95
-105.205,39.955
-105.205,39.96
-105.205,39.965
-105.205,39.97
-105.205,39.975
-105.205,39.98
-105.205,39.985
-105.205,39.99
-105.205,39.995
-105.205,40
-105.205,40.005
-105.205,40.01
-105.205,40.015
-105.205,40.02
-105.205,40.025
-105.205,40.03
-105.205,40.035
-105.205,40.04
-105.205,40.045
-105.205,40.05
-105.205,40.055
-105.205,40.06
-105.205,40.065
-105.205,40.07
-105.205,40.075
-105.205,40.08
-105.205,40.085
-105.205,40.09
-105.205,40.095
-105.205,40.1
-105.205,40.105
-105.205,40.11
-105.205,40.115
-105.205,40.12
-105.205,40.125
-105.205,40.13
-105.205,40.135
-105.205,40.14
-105.205,40.145
-105.205,40.15
-105.205,40.155
-105.205,40.16
-105.205,40.165
-105.205,40.17
-105.205,40.175
-105.205,40.18
-105.205,40.185
-105.205,40.19
-105.2,39.945
-105.2,39.95
-105.2,39.955
-105.2,39.96
-105.2,39.965
-105.2,39.97
-105.2,39.975
-105.2,39.98
-105.2,39.985
-105.2,39.99
-105.2,39.995
-105.2,40
-105.2,40.005
-105.2,40.01
-105.2,40.015
-105.2,40.02
-105.2,40.025
-105.2,40.03
-105.2,40.035
-105.2,40.04
-105.2,40.045
-105.2,40.05
-105.2,40.055
-105.2,40.06
-105.2,40.065
-105.2,40.07
-105.2,40.075
-105.2,40.08
-105.2,40.085
-105.2,40.09
-105.2,40.095
-105.2,40.1
-105.2,40.105
-105.2,40.11
